venda_id,data_venda,produto_id,produto,categoria,preco_unitario,quantidade,desconto,valor_total,regiao,cidade,canal,forma_pagamento,cliente_id,custo_unitario
103121,2024-04-28,1020,Bicicleta,Esportes,932.48,1,0.15,792.61,Sul,Curitiba,App,Cartao de Debito,772,640.91
106126,2026-02-22,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Sudeste,Rio de Janeiro,E-commerce,Boleto,207,132.38
104963,2025-02-09,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.05,719.61,Norte,Belem,E-commerce,PIX,522,165.95
100300,2025-04-27,1016,Chocolate Premium,Alimentos,58.81,4,0.05,223.48,Sul,Porto Alegre,Loja Fisica,Cartao de Debito,532,12.14
108504,2024-12-06,1002,Fone de Ouvido,ELETRONICOS,636.23,2,0.2,1017.97,Sudeste,Sao Paulo,E-commerce,Dinheiro,165,64.73
105933,2025-08-21,1015,Cafe Especial,ALIMENTOS,67.68,1,0.0,67.68,Centro-Oeste,Goiania,App,Cartao de Credito,573,26.46
102147,2024-01-31,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sul,Florianopolis,Loja Fisica,Pix,329,98.2
108289,2025-06-05,1016,Chocolate Premium,Alimentos,58.81,3,0.0,176.43,Norte,Belem,Loja Fisica,Pix,444,12.14
106822,2026-01-22,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Sudeste,Rio de Janeiro,Loja Fisica,Pix,258,25.27
101010,2024-03-28,1016,Chocolate Premium,Alimentos,58.81,1,0.0,-58.81,Sudeste,Rio de Janeiro,E-commerce,Boleto,514,12.14
102661,2024-01-27,1001,Notebook,ELETRONICOS,3581.1,3,0.2,8594.64,Nordeste,Fortaleza,Loja Fisica,Boleto,720,2220.02
106998,2024-12-30,1005,Mouse Gamer,Eletronicos,204.85,1,0.05,194.61,Sudeste,Belo Horizonte,Loja Fisica,Pix,691,43.5
108350,2024-08-27,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Nordeste,Fortaleza,App,Pix,37,20.74
102209,2025-04-19,1015,Cafe Especial,Alimentos,67.68,2,0.05,128.59,Nordeste,Salvador,E-commerce,Boleto,444,26.46
107924,2024-08-29,1004,Tablet,Eletronicos,958.97,2,0.0,1917.94,Sul,Curitiba,Loja Fisica,Dinheiro,548,701.26
105238,2026-02-12,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Norte,,Loja Fisica,Boleto,759,25.27
111702,2024-02-21,1022,Kit Skincare,Beleza,143.23,3,0.0,429.69,Centro-Oeste,Brasilia,App,Boleto,114,61.92
108647,2025-05-15,1013,Almofada,Casa e Decoracao,33.06,3,0.0,99.18,Norte,Belem,App,Cartao de Credito,196,20.74
105314,2025-02-17,1010,Vestido,Vestuario,301.62,3,0.0,904.86,Nordeste,Salvador,Loja Fisica,Cartao de Credito,186,92.56
107255,2024-10-21,1013,Almofada,Casa e Decoracao,33.06,1,0.1,29.75,Sudeste,Belo Horizonte,Loja Fisica,Boleto,22,20.74
104105,2025-12-30,1022,Kit Skincare,Beleza,143.23,1,0.0,143.23,Nordeste,Recife,App,Cartao de Credito,603,61.92
101806,2025-04-26,1002,Fone de Ouvido,ELETRONICOS,636.23,1,0.05,604.42,Centro-Oeste,Goiania,App,Dinheiro,521,64.73
110666,2024-12-13,1005,Mouse Gamer,Eletronicos,204.85,3,0.0,614.55,Sul,Curitiba,Loja Fisica,Pix,598,43.5
111670,2026-05-15,1014,Cortina,Casa e Decoracao,210.43,1,0.05,199.91,Sul,Curitiba,App,Cartao de Credito,27,80.34
101058,2026-06-27,1004,Tablet,Eletronicos,958.97,1,0.0,958.97,Norte,Manaus,E-commerce,Cartao de Credito,202,701.26
103168,2025-02-16,1013,Almofada,Casa e Decoracao,33.06,2,0.2,52.9,Norte,Manaus,App,Boleto,761,20.74
104467,24/05/2025,1003,Smart TV,Eletronicos,2850.57,5,0.05,13540.21,Nordeste,Recife,App,Pix,589,2035.31
105527,2025-07-03,1003,Smart TV,  Eletronicos  ,2850.57,1,0.0,2850.57,Nordeste,Salvador,Loja Fisica,Dinheiro,25,2035.31
102733,2025-02-21,1018,Bola de Futebol,ESPORTES,150.12,5,0.05,713.07,Sudeste,Sao Paulo,E-commerce,Dinheiro,78,53.27
100165,2025-03-03,1005,Mouse Gamer,Eletronicos,204.85,4,0.0,819.4,Norte,Manaus,E-commerce,Pix,687,43.5
108687,2025-06-10,1018,Bola de Futebol,Esportes,150.12,1,0.2,120.1,Sudeste,Belo Horizonte,Loja Fisica,Pix,486,53.27
102313,2024-07-10,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Sul,Porto Alegre,E-commerce,Boleto,635,12.14
103900,2024-01-24,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Sudeste,Rio de Janeiro,App,Cartao de Debito,54,64.73
111092,2025-08-19,1015,Cafe Especial,Alimentos,67.68,4,0.15,230.11,Centro-Oeste,Goiania,E-commerce,Cartao de Credito,385,26.46
102063,2026-04-24,1023,Secador de Cabelo,Beleza,179.55,2,0.05,341.14,Sudeste,Rio de Janeiro,Loja Fisica,Boleto,648,72.83
107178,2024-07-27,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Norte,Manaus,E-commerce,Boleto,531,53.27
103826,2026-01-25,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Norte,Manaus,E-commerce,Cartao de Debito,391,640.91
100978,2024-06-19,1017,Azeite Extra Virgem,Alimentos,66.45,4,0.05,252.51,Sudeste,Sao Paulo,Loja Fisica,Dinheiro,185,28.79
108961,2024-05-04,1013,Almofada,Casa e Decoracao,33.06,3,0.0,99.18,Sudeste,Belo Horizonte,Loja Fisica,Dinheiro,153,20.74
110599,2025-02-17,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.15,321.93,Centro-Oeste,Goiania,E-commerce,Cartao de Debito,284,165.95
111115,2024-05-12,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Nordeste,Recife,Loja Fisica,Dinheiro,86,80.34
100262,2024-04-16,1008,Tenis,Vestuario,405.85,1,0.05,385.56,Centro-Oeste,Goiania,App,Boleto,205,97.94
102747,2025-07-05,1022,Kit Skincare,Beleza,143.23,1,0.05,136.07,Centro-Oeste,Goiania,E-commerce,PIX,769,61.92
110308,2025-09-06,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Debito,452,132.38
105561,2025-07-29,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Sul,Florianopolis,App,Pix,234,26.46
105329,2024-04-16,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Sul,Porto Alegre,Loja Fisica,Pix,573,2220.02
105218,2025-01-28,1019,Halteres,Esportes,290.04,1,0.0,290.04,Norte,Belem,E-commerce,Cartao de Credito,773,107.57
100920,2024-09-12,1003,Smart TV,Eletronicos,2850.57,4,0.05,10832.17,Sudeste,Rio de Janeiro,E-commerce,Dinheiro,185,2035.31
100595,2025-08-27,1011,Luminaria,  Casa e Decoracao  ,96.53,3,0.05,275.11,Sul,Porto Alegre,Loja Fisica,Dinheiro,389,45.44
108240,2024-07-19,1007,Calca Jeans,Vestuario,180.96,2,0.0,361.92,Sul,,E-commerce,Cartao de Debito,150,75.6
106967,27/08/2024,1016,Chocolate Premium,Alimentos,58.81,5,0.0,294.05,Centro-Oeste,Goiania,Loja Fisica,Boleto,651,12.14
108091,2024-08-18,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Centro-Oeste,Goiania,E-commerce,Cartao de Debito,576,1004.62
107258,2024-09-10,1023,Secador de Cabelo,Beleza,179.55,3,0.0,538.65,Norte,Belem,Loja Fisica,Pix,111,72.83
107988,2025-07-04,1017,Azeite Extra Virgem,Alimentos,66.45,2,0.0,132.9,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Credito,622,28.79
107158,2026-04-30,1018,Bola de Futebol,Esportes,150.12,3,0.0,450.36,Sudeste,Belo Horizonte,E-commerce,Cartao de Credito,569,53.27
102158,10/03/2026,1011,Luminaria,CASA E DECORACAO,96.53,1,0.1,86.88,Sudeste,Sao Paulo,Loja Fisica,Cartao de Debito,146,45.44
110013,2026-02-09,1006,Camiseta,Vestuario,50.18,1,0.2,40.14,Sudeste,Belo Horizonte,App,Dinheiro,97,25.27
111125,2024-07-31,1014,Cortina,CASA E DECORACAO,210.43,4,0.0,841.72,Sudeste,Belo Horizonte,App,Cartao de Credito,725,80.34
100767,2026-01-28,1013,Almofada,Casa e Decoracao,33.06,3,0.0,99.18,Sudeste,Belo Horizonte,Loja Fisica,Boleto,399,20.74
109752,2024-08-03,1009,Jaqueta,Vestuario,173.9,4,0.0,695.6,Centro-Oeste,Goiania,Loja Fisica,Boleto,570,132.38
105176,2024-10-25,1013,Almofada,Casa e Decoracao,33.06,2,0.0,66.12,Sul,Porto Alegre,Loja Fisica,Dinheiro,570,20.74
100706,2024-06-09,1023,Secador de Cabelo,Beleza,179.55,4,0.1,646.38,Sul,Curitiba,App,Boleto,450,72.83
102461,2026-05-15,1020,Bicicleta,Esportes,932.48,1,0.2,745.98,Sul,Florianopolis,Loja Fisica,pix,678,640.91
111217,2025-03-15,1019,Halteres,Esportes,290.04,5,0.15,1232.67,Nordeste,Recife,E-commerce,Cartao de Credito,499,107.57
105760,2025-08-27,1005,Mouse Gamer,Eletronicos,204.85,2,0.05,389.22,Centro-Oeste,Brasilia,E-commerce,PIX,109,43.5
109298,2026-03-04,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Norte,Manaus,Loja Fisica,Cartao de Debito,633,132.38
108686,28/10/2025,1023,Secador de Cabelo,Beleza,179.55,3,0.0,538.65,Norte,Manaus,E-commerce,Boleto,686,72.83
109027,2024-09-18,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Norte,,App,Dinheiro,42,25.27
111108,2024-01-24,1000,Smartphone,Eletronicos,1360.88,1,0.0,1360.88,Norte,Belem,Loja Fisica,Cartao de Credito,597,1004.62
100138,2024-11-20,1011,Luminaria,Casa e Decoracao,96.53,2,0.05,183.41,Norte,Manaus,Loja Fisica,Boleto,103,45.44
100119,2026-05-25,1018,Bola de Futebol,Esportes,150.12,1,0.05,142.61,Sul,Porto Alegre,E-commerce,Pix,619,53.27
103756,2025-09-08,1001,Notebook,Eletronicos,3581.1,2,0.0,7162.2,Nordeste,Salvador,Loja Fisica,Pix,706,2220.02
109601,2025-03-30,1009,Jaqueta,Vestuario,173.9,1,0.15,147.82,Sudeste,Belo Horizonte,App,Dinheiro,549,132.38
102896,2025-11-07,1017,Azeite Extra Virgem,Alimentos,66.45,1,0.0,66.45,Sudeste,Sao Paulo,App,Dinheiro,554,28.79
104036,2024-07-11,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,-378.74,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,50,165.95
102018,2025-06-14,1019,Halteres,Esportes,290.04,1,0.0,290.04,Norte,Belem,E-commerce,pix,484,107.57
107851,2025-04-27,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Sul,Florianopolis,Loja Fisica,Boleto,623,45.44
104932,2025-10-29,1017,Azeite Extra Virgem,Alimentos,66.45,4,0.0,265.8,Sudeste,Belo Horizonte,E-commerce,Cartao de Credito,714,28.79
104132,2024-12-28,1022,Kit Skincare,Beleza,143.23,1,0.15,121.75,Sul,Curitiba,Loja Fisica,Cartao de Credito,45,61.92
101965,2025-09-30,1020,Bicicleta,Esportes,932.48,2,0.1,1678.46,Norte,Belem,Loja Fisica,Boleto,378,640.91
110851,2024-07-31,1019,Halteres,ESPORTES,290.04,2,0.0,580.08,Sudeste,Belo Horizonte,E-commerce,Boleto,36,107.57
102075,2025-04-23,1005,Mouse Gamer,Eletronicos,204.85,4,0.0,819.4,Nordeste,Fortaleza,E-commerce,Cartao de Debito,103,43.5
101193,2025-02-09,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Credito,368,640.91
102743,2025-09-15,1000,Smartphone,ELETRONICOS,1360.88,1,0.1,1224.79,Nordeste,Salvador,Loja Fisica,Cartao de Debito,374,1004.62
104016,2024-10-14,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Norte,Manaus,E-commerce,Cartao de Credito,229,640.91
103997,2024-01-21,1019,Halteres,Esportes,290.04,2,0.0,580.08,Sul,Florianopolis,E-commerce,Cartao de Credito,40,107.57
111542,2024-10-08,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.0,757.48,Sul,Florianopolis,E-commerce,Dinheiro,518,165.95
106660,2024-11-26,1005,Mouse Gamer,Eletronicos,204.85,5,0.1,921.82,Nordeste,Fortaleza,Loja Fisica,Cartao de Credito,785,43.5
103879,2026-02-12,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Sul,Curitiba,Loja Fisica,Dinheiro,765,25.27
109656,2025-08-09,1023,Secador de Cabelo,Beleza,179.55,1,0.05,170.57,Norte,,Loja Fisica,Cartao de Debito,523,72.83
106793,2026-01-16,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.0,378.74,Nordeste,Recife,App,Cartao de Credito,681,165.95
109552,2024-06-30,1021,Perfume,Beleza,235.41,4,0.0,941.64,Nordeste,Salvador,E-commerce,Pix,119,98.2
102809,2025-12-27,1005,Mouse Gamer,Eletronicos,204.85,3,0.15,522.37,Centro-Oeste,Brasilia,App,Cartao de Credito,241,43.5
110803,15/11/2024,1007,Calca Jeans,Vestuario,180.96,1,0.0,180.96,Sul,Curitiba,E-commerce,Boleto,193,75.6
109624,2026-06-29,1019,Halteres,ESPORTES,290.04,1,0.1,261.04,Nordeste,Recife,E-commerce,Cartao de Debito,508,107.57
111589,2024-10-14,1020,Bicicleta,Esportes,932.48,1,0.05,885.86,Norte,Belem,E-commerce,Boleto,785,640.91
103897,2025-11-13,1016,Chocolate Premium,Alimentos,58.81,2,0.0,117.62,Sudeste,Rio de Janeiro,E-commerce,Cartao de Credito,118,12.14
108224,2024-08-28,1004,Tablet,Eletronicos,958.97,4,0.1,3452.29,Norte,Manaus,E-commerce,Dinheiro,52,701.26
100189,2025-01-06,1023,Secador de Cabelo,Beleza,179.55,3,0.1,484.79,Centro-Oeste,,App,Dinheiro,692,72.83
104414,2025-09-15,1016,Chocolate Premium,Alimentos,58.81,1,0.0,58.81,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,226,12.14
104181,2026-03-16,1014,Cortina,CASA E DECORACAO,210.43,3,0.0,631.29,Sul,Porto Alegre,E-commerce,Cartao de Debito,586,80.34
109678,2024-07-29,1005,Mouse Gamer,  Eletronicos  ,204.85,1,0.0,204.85,Nordeste,Salvador,Loja Fisica,Cartao de Credito,617,43.5
103415,2025-01-18,1019,Halteres,Esportes,290.04,1,0.1,261.04,Sudeste,Belo Horizonte,Loja Fisica,Pix,320,107.57
111088,2025-04-24,1001,Notebook,Eletronicos,3581.1,1,0.0,3581.1,Sul,Curitiba,E-commerce,Dinheiro,763,2220.02
108381,2025-09-06,1019,Halteres,Esportes,290.04,5,0.05,1377.69,Sudeste,Rio de Janeiro,E-commerce,Dinheiro,432,107.57
106636,2025-01-04,1009,Jaqueta,Vestuario,173.9,1,0.1,156.51,Centro-Oeste,Goiania,Loja Fisica,Cartao de Debito,274,132.38
108453,2025-03-16,1004,Tablet,Eletronicos,958.97,2,0.05,1822.04,Norte,Belem,E-commerce,Dinheiro,379,701.26
109587,2025-04-25,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.15,643.86,Sudeste,Rio de Janeiro,E-commerce,Dinheiro,427,165.95
109276,2026-04-30,1000,Smartphone,Eletronicos,1360.88,1,0.15,1156.75,Sul,Porto Alegre,Loja Fisica,Pix,714,1004.62
101550,2025-11-26,1000,Smartphone,Eletronicos,1360.88,1,0.1,1224.79,Nordeste,Recife,App,Boleto,249,1004.62
102969,2025-06-01,1001,Notebook,Eletronicos,3581.1,1,0.15,3043.94,Sul,Porto Alegre,E-commerce,Cartao de Credito,449,2220.02
110566,2025-11-16,1014,Cortina,Casa e Decoracao,210.43,1,0.2,168.34,Sudeste,Sao Paulo,Loja Fisica,Cartao de Credito,249,80.34
104426,2024-01-24,1017,Azeite Extra Virgem,Alimentos,66.45,3,0.05,189.38,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,606,28.79
111098,2024-08-19,1014,Cortina,Casa e Decoracao,210.43,2,0.1,378.77,Norte,Belem,E-commerce,Pix,18,80.34
101546,2024-09-12,1000,Smartphone,Eletronicos,1360.88,2,0.0,2721.76,Sul,,App,Cartao de Debito,394,1004.62
111901,2026-06-17,1011,Luminaria,Casa e Decoracao,96.53,1,0.0,96.53,Nordeste,Fortaleza,E-commerce,Cartao de Debito,206,45.44
108558,2025-06-19,1022,Kit Skincare,Beleza,143.23,2,0.05,272.14,Sul,,Loja Fisica,Pix,482,61.92
106849,2025-01-03,1002,Fone de Ouvido,Eletronicos,636.23,2,0.05,1208.84,Sudeste,Sao Paulo,App,Boleto,40,64.73
108541,2024-07-24,1016,Chocolate Premium,Alimentos,58.81,5,0.2,235.24,Centro-Oeste,Brasilia,Loja Fisica,Pix,296,12.14
105111,2025-10-17,1015,Cafe Especial,Alimentos,67.68,1,0.0,67.68,Sul,Florianopolis,App,Boleto,475,26.46
101278,2026-06-07,1000,Smartphone,  Eletronicos  ,1360.88,3,0.05,3878.51,Nordeste,Salvador,Loja Fisica,PIX,593,1004.62
108060,2024-09-16,1009,Jaqueta,Vestuario,173.9,2,0.0,347.8,Nordeste,Salvador,E-commerce,Cartao de Debito,113,132.38
106081,2024-08-01,1020,Bicicleta,Esportes,932.48,1,0.0,932.48,Norte,Manaus,Loja Fisica,Dinheiro,93,640.91
106630,2025-10-28,1018,Bola de Futebol,Esportes,150.12,1,0.0,150.12,Norte,Belem,E-commerce,Cartao de Credito,99,53.27
107591,2024-10-12,1008,Tenis,Vestuario,405.85,2,0.05,771.12,Centro-Oeste,Brasilia,Loja Fisica,Cartao de Credito,478,97.94
110384,2024-05-25,1010,Vestido,Vestuario,301.62,1,0.15,256.38,Sul,Florianopolis,Loja Fisica,Cartao de Credito,227,92.56
106426,2026-02-28,1007,Calca Jeans,Vestuario,180.96,1,0.05,171.91,Sul,Porto Alegre,E-commerce,Cartao de Credito,740,75.6
111570,2024-03-09,1022,Kit Skincare,Beleza,143.23,2,0.0,286.46,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Debito,243,61.92
106349,2024-11-14,1023,Secador de Cabelo,Beleza,179.55,2,0.05,341.14,Sudeste,Belo Horizonte,App,Cartao de Credito,604,72.83
109075,2024-09-23,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Sudeste,Sao Paulo,Loja Fisica,pix,345,132.38
100367,2025-11-14,1013,Almofada,Casa e Decoracao,33.06,2,0.2,52.9,Sudeste,Rio de Janeiro,Loja Fisica,Pix,701,20.74
102022,08/05/2025,1004,Tablet,Eletronicos,958.97,5,0.0,4794.85,Norte,Belem,E-commerce,Cartao de Debito,189,701.26
105250,2024-03-18,1004,Tablet,Eletronicos,958.97,1,0.05,911.02,Sul,Curitiba,E-commerce,Cartao de Credito,555,701.26
103104,2025-11-05,1014,Cortina,Casa e Decoracao,210.43,1,0.0,210.43,Sudeste,Rio de Janeiro,App,Dinheiro,653,80.34
107530,05/09/2025,1015,Cafe Especial,Alimentos,67.68,1,0.1,60.91,Sul,Porto Alegre,App,Dinheiro,44,26.46
105721,02/01/2026,1017,Azeite Extra Virgem,Alimentos,66.45,4,0.05,252.51,Sudeste,Belo Horizonte,App,Pix,345,28.79
106417,2025-02-22,1020,Bicicleta,Esportes,932.48,1,0.05,885.86,Centro-Oeste,Brasilia,Loja Fisica,Dinheiro,325,640.91
102949,03/10/2025,1003,Smart TV,Eletronicos,2850.57,5,0.0,14252.85,Norte,Manaus,E-commerce,Dinheiro,85,2035.31
111544,2026-05-15,1023,Secador de Cabelo,Beleza,179.55,2,0.15,305.24,Centro-Oeste,Brasilia,E-commerce,Boleto,416,72.83
106500,2025-12-29,1021,Perfume,Beleza,235.41,1,0.0,235.41,Sudeste,Belo Horizonte,E-commerce,Cartao de Debito,48,98.2
108483,2024-01-30,1007,Calca Jeans,Vestuario,180.96,3,0.0,542.88,Centro-Oeste,Brasilia,E-commerce,Dinheiro,403,75.6
106335,2024-06-16,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Sul,Curitiba,E-commerce,Pix,637,20.74
107068,2025-08-18,1023,Secador de Cabelo,Beleza,179.55,2,0.0,359.1,Centro-Oeste,Goiania,App,Cartao de Credito,377,72.83
106327,2025-11-22,1009,Jaqueta,Vestuario,173.9,1,0.05,165.2,Sul,Curitiba,App,Cartao de Credito,560,132.38
107387,2026-07-03,1004,Tablet,Eletronicos,958.97,2,0.0,1917.94,Sudeste,Belo Horizonte,E-commerce,Pix,191,701.26
104693,2025-02-20,1005,Mouse Gamer,Eletronicos,204.85,1,0.05,194.61,Nordeste,Salvador,E-commerce,Dinheiro,368,43.5
105744,2024-11-25,1010,Vestido,Vestuario,301.62,1,0.2,241.3,Centro-Oeste,Goiania,Loja Fisica,Boleto,686,92.56
104022,2024-07-15,1009,Jaqueta,Vestuario,173.9,2,0.1,313.02,Nordeste,Recife,E-commerce,Cartao de Credito,466,132.38
101902,2024-11-28,1019,Halteres,ESPORTES,290.04,1,0.0,290.04,Sul,Curitiba,Loja Fisica,Cartao de Credito,530,107.57
105365,2026-04-25,1012,Jogo de Panelas,Casa e Decoracao,378.74,1,0.05,359.8,Centro-Oeste,Brasilia,Loja Fisica,Boleto,370,165.95
104889,2024-10-27,1021,Perfume,Beleza,235.41,5,0.05,1118.2,Centro-Oeste,Brasilia,E-commerce,Cartao de Debito,59,98.2
109343,2025-09-25,1010,Vestido,Vestuario,301.62,1,0.1,271.46,Nordeste,Salvador,App,Cartao de Debito,280,92.56
106819,2025-10-25,1016,Chocolate Premium,Alimentos,58.81,2,0.0,117.62,Sul,Florianopolis,Loja Fisica,Boleto,392,12.14
101654,2024-05-28,1016,Chocolate Premium,Alimentos,58.81,1,0.05,55.87,Norte,Belem,E-commerce,Pix,716,12.14
101388,2024-05-16,1007,Calca Jeans,Vestuario,180.96,5,0.1,814.32,Sul,Florianopolis,Loja Fisica,Cartao de Credito,790,75.6
107234,2025-07-23,1016,Chocolate Premium,Alimentos,58.81,3,0.0,176.43,Nordeste,Recife,App,Cartao de Credito,160,12.14
109073,2026-01-17,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Sudeste,Sao Paulo,Loja Fisica,Cartao de Debito,136,64.73
109753,02/11/2025,1019,Halteres,Esportes,290.04,5,0.2,1160.16,Centro-Oeste,Goiania,Loja Fisica,Pix,205,107.57
110921,2024-02-01,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Norte,,Loja Fisica,Boleto,475,20.74
102153,2025-12-22,1006,Camiseta,Vestuario,50.18,1,0.0,50.18,Sudeste,Sao Paulo,App,Boleto,757,25.27
107631,2025-03-05,1021,Perfume,Beleza,235.41,5,0.0,1177.05,Sul,Porto Alegre,Loja Fisica,Cartao de Credito,21,98.2
106932,2025-12-08,1011,Luminaria,Casa e Decoracao,96.53,3,0.0,289.59,Sul,Porto Alegre,App,Boleto,745,45.44
105350,2026-06-02,1008,Tenis,Vestuario,405.85,1,0.0,405.85,Sul,Porto Alegre,E-commerce,Boleto,606,97.94
103235,2025-08-23,1008,Tenis,Vestuario,405.85,1,0.05,385.56,Sul,Florianopolis,E-commerce,Pix,573,97.94
100042,2024-07-28,1006,Camiseta,Vestuario,50.18,4,0.1,180.65,Sudeste,,Loja Fisica,Boleto,284,25.27
106767,2026-06-06,1023,Secador de Cabelo,Beleza,179.55,1,0.0,179.55,Norte,Manaus,App,Pix,626,72.83
102617,2025-10-11,1004,Tablet,Eletronicos,958.97,2,0.0,1917.94,Centro-Oeste,Brasilia,E-commerce,Dinheiro,255,701.26
108034,2026-06-08,1013,Almofada,Casa e Decoracao,33.06,1,0.0,33.06,Nordeste,Salvador,Loja Fisica,Dinheiro,478,20.74
106587,2024-11-10,1012,Jogo de Panelas,Casa e Decoracao,378.74,2,0.0,757.48,Nordeste,Salvador,Loja Fisica,PIX,602,165.95
107060,2026-04-26,1023,Secador de Cabelo,  Beleza  ,179.55,1,0.0,179.55,Nordeste,Salvador,Loja Fisica,Cartao de Credito,757,72.83
108666,2024-04-15,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Centro-Oeste,Goiania,Loja Fisica,Cartao de Debito,452,132.38
102352,2026-05-29,1005,Mouse Gamer,Eletronicos,204.85,1,0.15,174.12,Sul,Florianopolis,E-commerce,Cartao de Debito,580,43.5
107109,2024-08-06,1013,Almofada,Casa e Decoracao,33.06,2,0.1,59.51,Norte,Belem,E-commerce,Cartao de Credito,231,20.74
102501,2026-04-10,1003,Smart TV,Eletronicos,2850.57,2,0.1,5131.03,Centro-Oeste,Brasilia,App,Cartao de Credito,688,2035.31
103357,2025-03-19,1015,Cafe Especial,Alimentos,67.68,1,0.2,54.14,Sudeste,Sao Paulo,App,Cartao de Credito,27,26.46
105993,2026-07-02,1019,Halteres,Esportes,290.04,2,0.1,522.07,Norte,Belem,App,Dinheiro,652,107.57
110355,2026-07-02,1021,Perfume,Beleza,235.41,2,0.05,447.28,Norte,Manaus,Loja Fisica,Dinheiro,576,98.2
110412,2024-12-30,1004,Tablet,Eletronicos,958.97,2,0.0,1917.94,Centro-Oeste,Goiania,Loja Fisica,Cartao de Credito,290,701.26
104548,2025-01-11,1002,Fone de Ouvido,Eletronicos,636.23,3,0.15,1622.39,Norte,Belem,E-commerce,Boleto,687,64.73
102492,2025-03-18,1009,Jaqueta,Vestuario,173.9,1,0.0,173.9,Sudeste,Sao Paulo,App,Cartao de Credito,271,132.38
106523,2024-07-12,1012,Jogo de Panelas,Casa e Decoracao,378.74,3,0.15,965.79,Nordeste,Salvador,App,Pix,511,165.95
104610,2025-10-16,1016,Chocolate Premium,Alimentos,58.81,3,0.0,176.43,Sul,Porto Alegre,Loja Fisica,Cartao de Credito,593,12.14
110382,2025-01-08,1008,Tenis,VESTUARIO,405.85,1,0.0,405.85,Sudeste,Belo Horizonte,Loja Fisica,,668,97.94
107532,2025-08-02,1009,Jaqueta,  Vestuario  ,173.9,2,0.05,330.41,Norte,Belem,Loja Fisica,Boleto,645,132.38
103855,2024-04-09,1015,Cafe Especial,Alimentos,67.68,3,0.15,172.58,Norte,Manaus,App,Pix,51,26.46
111716,2026-03-03,1000,Smartphone,Eletronicos,1360.88,1,0.2,1088.7,Nordeste,Fortaleza,Loja Fisica,Cartao de Credito,551,1004.62
103001,2025-09-23,1002,Fone de Ouvido,Eletronicos,636.23,2,0.0,1272.46,Norte,Manaus,E-commerce,Pix,564,64.73
109928,2025-06-10,1015,Cafe Especial,ALIMENTOS,67.68,1,0.0,67.68,Centro-Oeste,Brasilia,Loja Fisica,Pix,683,26.46
111778,2024-08-18,1010,Vestido,Vestuario,301.62,1,0.1,271.46,Centro-Oeste,Brasilia,E-commerce,PIX,554,92.56
100341,2026-02-13,1009,Jaqueta,Vestuario,173.9,2,0.0,347.8,Norte,Manaus,App,Dinheiro,327,132.38
101084,2025-04-19,1010,Vestido,Vestuario,301.62,3,0.0,904.86,Sul,Florianopolis,App,Cartao de Debito,504,92.56
103958,2025-12-07,1003,Smart TV,Eletronicos,2850.57,1,0.05,2708.04,Norte,Belem,App,Pix,91,2035.31
106443,2026-05-05,1012,Jogo de Panelas,CASA E DECORACAO,378.74,1,0.05,359.8,Sudeste,Rio de Janeiro,Loja Fisica,Cartao de Debito,492,165.95
